player_id,footballer_id,footballer_name,rating,potential,position_acronym,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling
394,337,Juan Christian,52,61.0,AMR,0,55,55,45,0,0,0,0,50,0,0,0,55,0,0,0,0,75,65,45,35,50,75,25,65,50,55,35,50,50,70,75,70,35,35,60,70,60,35,30,45,50,40,45,70,45,40,40,40,40,40
395,339,Sergio Córdova,60,67.0,"MR, AMR, ST",0,55,70,50,0,0,0,0,70,0,0,0,50,0,0,0,0,55,55,70,60,45,40,75,70,40,55,25,60,50,75,70,65,75,75,60,80,55,70,35,55,65,35,45,65,55,70,45,40,30,30
396,340,Serdar Dursun,58,65.0,ST,0,60,65,50,0,0,0,0,65,0,0,0,55,0,0,0,0,70,65,60,65,45,65,75,70,50,70,25,70,50,50,45,55,70,85,70,30,70,80,55,75,65,35,40,55,60,80,60,40,20,15
397,341,Arda Usluoğlu,38,,ST,0,50,55,35,0,0,0,0,65,0,0,0,35,0,0,0,0,70,45,60,50,40,35,80,40,25,60,30,45,35,75,60,55,50,50,60,55,50,45,30,35,40,15,35,40,65,55,35,10,20,25
398,343,Deniz Ertaş,48,,GK,50,45,60,25,50,55,55,25,40,55,60,50,50,50,65,40,50,45,40,80,50,50,50,60,10,10,5,55,50,45,45,75,40,50,75,85,70,30,40,25,5,50,0,0,0,0,0,0,0,0,0
399,344,Yavuz Aygün,35,50.0,GK,50,40,55,25,70,35,50,55,25,50,45,40,60,60,70,25,40,45,55,70,35,35,30,65,15,45,5,70,40,35,35,60,55,35,70,80,50,35,50,45,15,20,0,0,0,0,0,0,0,0,0
400,345,Riechedly Bazoer,64,65.0,"DC, DM, MC",0,60,65,60,0,0,0,0,70,0,0,0,75,0,0,0,0,75,60,80,65,50,55,60,65,15,70,60,45,70,45,60,60,75,65,55,55,60,70,70,55,75,40,45,65,50,45,70,40,55,60
401,346,Adil Demirbağ,58,65.0,DC,0,60,60,40,0,0,0,0,55,0,0,0,65,0,0,0,0,85,60,95,50,60,55,90,30,50,50,55,70,50,70,60,65,50,55,60,60,65,70,5,25,55,20,30,35,30,70,10,30,70,65
402,347,Filip Damjanovic,55,57.0,DC,0,50,65,40,0,0,0,0,50,0,0,0,55,0,0,0,0,55,50,55,55,50,65,25,25,50,40,60,55,40,55,45,60,55,70,85,45,75,65,15,30,35,35,35,25,25,65,20,40,60,55
404,348,Uğurcan Yazğılı,50,60.0,DC,0,60,60,40,0,0,0,0,50,0,0,0,60,0,0,0,0,80,55,90,50,55,50,70,25,50,40,55,70,50,70,65,55,55,55,55,60,60,60,5,25,55,10,25,30,25,65,10,35,65,65
405,349,Josip Calusic,53,53.0,DC,0,50,65,40,0,0,0,0,50,0,0,0,40,0,0,0,0,70,50,65,65,45,45,40,25,40,25,65,60,35,55,65,55,75,60,70,65,65,70,10,15,45,10,35,45,25,65,25,55,65,65
408,350,Guilherme,63,65.0,"DL, WBL",0,65,60,60,0,0,0,0,60,0,0,0,60,0,0,0,0,55,70,65,65,65,65,65,50,60,55,65,70,60,75,60,65,65,45,65,70,65,60,65,60,65,65,60,60,35,25,65,70,65,65
412,351,Yasir Subaşı,53,55.0,DL,0,55,60,45,0,0,0,0,55,0,0,0,50,0,0,0,0,65,50,80,45,65,50,70,25,30,40,60,65,50,65,65,60,60,45,65,65,65,60,30,20,50,25,50,40,30,50,55,25,65,60
413,352,Nikola Boranijasevic,58,59.0,"DR, WBR",0,60,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,40,65,55,60,65,65,50,65,50,60,50,65,50,75,60,60,65,55,45,65,70,50,35,40,60,55,65,60,40,45,55,40,55,60
414,353,Ufuk Akyol,55,60.0,"DM, MC",0,60,55,50,0,0,0,0,50,0,0,0,60,0,0,0,0,55,60,50,60,55,60,75,50,40,50,65,65,60,65,50,60,60,40,55,50,70,60,50,60,60,45,50,55,45,50,50,30,55,60
415,354,Oğulcan Ülgün,53,60.0,"DM, MC",0,60,60,45,0,0,0,0,55,0,0,0,60,0,0,0,0,70,65,70,60,60,50,65,30,50,50,55,70,60,70,60,55,50,50,60,60,65,60,20,50,65,30,40,45,30,45,45,25,60,65
416,355,Niko Rak,50,,DM,0,60,55,50,0,0,0,0,55,0,0,0,65,0,0,0,0,55,60,55,60,45,50,65,60,60,45,60,65,65,65,60,65,45,35,70,60,65,40,45,40,65,40,40,60,30,45,55,35,50,55
417,356,Marko Jevtovic,55,63.0,DM,0,65,55,55,0,0,0,0,55,0,0,0,65,0,0,0,0,70,65,60,70,65,65,55,50,65,55,70,70,55,75,40,45,65,65,50,50,60,75,65,70,55,40,40,45,45,60,65,30,60,65
418,358,Emmanuel Boateng,60,63.0,MC,0,60,60,50,0,0,0,0,65,0,0,0,65,0,0,0,0,70,60,70,60,60,60,65,70,45,65,55,60,65,65,70,70,65,45,55,65,65,55,35,40,65,45,60,60,45,45,50,40,55,50
421,359,Danijel Aleksic,58,65.0,MC,0,55,50,60,0,0,0,0,70,0,0,0,75,0,0,0,0,35,70,40,70,40,70,60,70,25,65,30,60,70,65,50,60,35,45,65,45,55,60,85,70,75,65,65,65,65,45,85,25,20,30
422,360,Melih İbrahimoğlu,44,52.0,MC,0,50,55,45,0,0,0,0,45,0,0,0,65,0,0,0,0,35,55,45,45,50,40,60,45,20,55,45,65,45,65,70,45,45,40,60,70,60,45,30,35,60,30,40,55,35,40,45,35,45,40
427,361,Pedrinho,55,59.0,AML,0,55,60,55,0,0,0,0,50,0,0,0,55,0,0,0,0,55,60,40,60,45,50,50,70,60,60,40,50,60,50,70,75,65,35,65,60,60,45,65,65,65,65,55,65,60,45,65,40,35,40
470,362,Hamidou Keyta,56,58.0,AML,0,55,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,45,55,55,50,50,55,35,55,40,75,45,55,60,65,65,65,60,65,55,65,55,55,45,55,65,55,65,60,65,50,60,20,35,35
471,363,Yusuf Erdoğan,58,64.0,"AMR, AML",0,60,60,50,0,0,0,0,60,0,0,0,50,0,0,0,0,80,55,75,65,45,50,75,65,35,65,35,50,55,65,80,75,45,35,75,70,55,45,25,40,70,55,55,65,55,35,60,30,30,35
473,364,Louka Prip,55,63.0,"AMR, AMC",0,55,60,55,0,0,0,0,60,0,0,0,65,0,0,0,0,65,55,50,55,50,40,60,65,35,60,40,50,65,55,55,65,55,55,70,60,65,50,70,65,60,70,65,65,70,35,65,20,40,40
474,365,Alassane Ndao,58,68.0,"AMR, AMC",0,55,60,50,0,0,0,0,60,0,0,0,55,0,0,0,0,65,55,60,55,55,55,40,60,30,60,45,60,50,65,70,65,55,40,60,70,65,50,25,60,70,40,50,65,55,40,45,25,45,45
475,366,Tunahan Taşçı,45,55.0,"AMR, AML",0,45,55,40,0,0,0,0,60,0,0,0,55,0,0,0,0,35,50,55,50,55,45,50,40,35,55,25,55,45,50,60,60,60,30,55,60,55,40,35,30,60,30,55,60,40,20,35,25,30,20
476,367,Umut Nayir,60,68.0,ST,0,65,65,45,0,0,0,0,65,0,0,0,60,0,0,0,0,60,65,70,65,65,65,75,55,55,70,35,70,55,70,55,55,75,75,85,45,65,70,35,70,60,25,35,55,70,70,40,10,15,30
477,368,Blaz Kramer,57,61.0,ST,0,55,65,50,0,0,0,0,55,0,0,0,55,0,0,0,0,55,65,70,60,55,65,60,45,35,65,40,65,50,70,60,50,75,70,55,70,65,80,35,60,55,35,45,45,60,60,60,30,40,40
478,369,Melih Bostan,33,40.0,ST,0,45,45,40,0,0,0,0,55,0,0,0,40,0,0,0,0,65,30,40,45,45,30,65,60,15,60,15,40,40,50,65,65,40,25,45,55,25,25,65,40,60,25,30,60,55,35,35,20,20,15
479,371,Ali Şaşal Vural,58,65.0,GK,60,45,55,30,65,50,55,50,55,50,70,70,55,70,80,40,60,25,55,60,55,60,55,50,25,25,15,65,55,55,45,50,60,50,65,65,55,45,55,10,20,55,0,0,0,0,0,0,0,0,0
480,372,Hüseyin Arslan,43,53.0,GK,50,40,55,20,60,50,45,40,40,60,45,60,50,65,65,40,55,40,40,55,45,50,45,55,30,30,20,50,50,30,40,40,55,55,75,50,50,45,60,25,5,35,0,0,0,0,0,0,0,0,0
481,373,Noah Sonko Sundberg,62,68.0,DC,0,60,60,50,0,0,0,0,50,0,0,0,55,0,0,0,0,60,65,65,65,80,65,65,40,55,45,70,70,50,60,60,45,55,70,60,65,65,70,35,40,55,25,45,40,35,70,45,70,65,65
482,374,Uros Radakovic,60,61.0,DC,0,55,65,50,0,0,0,0,60,0,0,0,70,0,0,0,0,40,65,70,45,45,55,65,40,60,40,70,65,35,70,60,55,70,80,70,40,70,80,30,35,65,40,35,50,30,80,35,45,70,70
483,375,Achilleas Poungouras,55,58.0,DC,0,50,60,45,0,0,0,0,40,0,0,0,55,0,0,0,0,60,50,65,55,55,60,65,20,35,30,65,60,40,65,55,50,60,70,60,60,65,65,35,40,50,30,35,40,20,55,40,55,60,60
484,376,Emirhan Başyiğit,35,,"DL, DC",0,45,55,35,0,0,0,0,50,0,0,0,55,0,0,0,0,45,45,55,45,50,35,75,25,25,30,55,60,40,55,55,45,50,65,65,60,55,55,20,15,45,10,35,35,20,60,20,40,55,55
485,377,Samba Camara,53,63.0,DC,0,55,65,45,0,0,0,0,55,0,0,0,40,0,0,0,0,80,60,65,60,45,45,65,35,15,40,65,65,35,70,65,50,55,75,60,65,70,65,30,35,45,30,35,40,30,70,25,50,65,65
486,378,Mehmet Albayrak,43,,"DC, DM",0,50,60,40,0,0,0,0,50,0,0,0,45,0,0,0,0,80,50,65,50,50,50,60,20,20,30,55,60,35,65,50,35,60,65,75,55,65,65,40,35,40,25,30,25,25,65,25,25,55,60
488,379,Uğur Çiftçi,55,63.0,DL,0,60,60,50,0,0,0,0,55,0,0,0,55,0,0,0,0,85,60,75,60,65,60,60,40,70,40,60,70,55,70,60,55,60,45,75,65,75,60,40,40,55,55,55,50,25,50,30,60,65,70
489,380,Ziya Erdal,52,60.0,DL,0,60,55,50,0,0,0,0,55,0,0,0,55,0,0,0,0,60,60,65,55,70,60,65,35,85,30,65,70,45,70,50,60,55,60,65,45,60,55,60,70,55,45,55,40,25,50,25,70,60,60
490,381,Murat Paluli,53,58.0,DR,0,55,60,45,0,0,0,0,60,0,0,0,55,0,0,0,0,70,55,60,60,60,60,50,40,20,45,65,65,50,70,65,60,50,40,70,60,65,55,20,35,60,50,50,50,25,45,25,70,55,60
491,382,Alaaddin Okumuş,50,58.0,DR,0,50,55,50,0,0,0,0,55,0,0,0,55,0,0,0,0,40,50,45,50,55,55,45,35,30,60,50,65,50,60,70,65,55,30,65,55,65,50,35,35,50,70,65,35,35,35,20,75,45,60
492,383,Jan Bieganski,45,58.0,"DM, MC",0,55,50,45,0,0,0,0,55,0,0,0,50,0,0,0,0,55,55,50,60,55,55,50,45,40,55,55,60,55,60,45,50,60,50,50,50,55,55,30,40,50,30,35,35,35,55,65,40,45,55
493,384,Özkan Yiğiter,43,58.0,"DC, DM",0,50,55,40,0,0,0,0,55,0,0,0,50,0,0,0,0,65,60,50,40,65,50,75,30,15,30,55,60,35,65,45,50,55,60,70,45,60,65,25,40,50,25,35,40,30,60,25,25,55,55
494,385,Samuel Moutoussamy,61,64.0,MC,0,65,70,50,0,0,0,0,60,0,0,0,60,0,0,0,0,70,65,75,60,60,60,65,45,65,65,65,65,60,70,60,70,70,60,75,60,75,70,30,45,60,25,50,60,35,60,45,25,65,65
495,388,Alex Pritchard,61,70.0,AMC,0,60,55,60,0,0,0,0,70,0,0,0,65,0,0,0,0,55,65,50,70,55,60,65,70,35,65,65,55,70,75,60,70,60,25,65,55,60,50,65,55,65,70,70,70,50,35,60,25,45,60
496,389,Queensy Menig,58,61.0,"AMR, AML",0,50,60,50,0,0,0,0,60,0,0,0,55,0,0,0,0,55,60,50,55,55,50,60,60,30,65,30,50,55,50,75,65,60,40,65,70,60,50,35,60,60,40,65,65,55,35,50,40,30,35
497,390,Keita Baldé,62,75.0,ST,0,55,70,50,0,0,0,0,65,0,0,0,65,0,0,0,0,60,60,50,45,45,50,90,80,50,70,20,50,60,60,80,70,65,60,80,75,60,60,50,60,75,50,45,65,60,50,45,15,20,10
498,391,Garry Rodrigues,60,68.0,"AMR, AML",0,55,60,50,0,0,0,0,65,0,0,0,60,0,0,0,0,40,60,45,55,45,55,60,70,35,70,35,55,65,60,75,75,60,40,45,70,60,40,55,55,65,50,60,65,60,40,55,20,35,35
499,392,Emre Gökay,40,,AMR,0,40,55,45,0,0,0,0,45,0,0,0,50,0,0,0,0,25,40,35,45,40,35,60,80,25,55,20,35,45,40,70,60,50,35,80,60,45,50,65,65,55,65,35,60,40,30,55,20,20,20
500,393,Emrah Başsan,53,60.0,"AMR, AML",0,55,55,60,0,0,0,0,65,0,0,0,60,0,0,0,0,50,55,45,60,60,50,35,65,50,50,40,65,60,70,60,65,60,40,60,50,55,50,70,50,70,75,70,65,55,45,75,45,35,30
501,394,Rey Manaj,65,66.0,ST,0,60,65,55,0,0,0,0,65,0,0,0,60,0,0,0,0,90,65,75,65,65,65,75,60,50,65,25,60,45,65,55,55,75,65,65,55,75,80,65,80,65,30,35,50,70,65,75,25,30,35
502,396,Fodé Koita,53,65.0,ST,0,55,60,45,0,0,0,0,65,0,0,0,55,0,0,0,0,60,65,65,65,55,65,60,65,30,65,40,45,60,40,50,55,65,70,65,35,65,70,25,60,70,15,35,55,60,80,50,15,25,25
503,397,Bilal Bayazıt,60,65.0,GK,60,50,50,25,50,55,55,25,55,60,75,70,60,60,70,60,65,25,55,65,65,70,65,50,20,50,30,70,60,40,60,50,60,60,55,40,40,55,50,5,15,55,0,0,0,0,0,0,0,0,0
504,398,Onurcan Piri,55,60.0,GK,55,45,60,25,60,60,65,50,25,65,50,65,50,50,75,70,40,40,45,65,45,40,55,40,15,55,35,60,60,25,65,65,65,50,65,65,60,60,60,30,5,40,0,0,0,0,0,0,0,0,0
505,399,Şamil Öztürk,25,,GK,40,30,45,15,55,30,30,35,5,65,50,30,40,45,55,30,35,25,35,60,20,35,30,70,5,25,15,45,30,25,20,50,70,25,55,75,40,5,40,20,5,20,0,0,0,0,0,0,0,0,0
506,400,Arif Kocaman,50,,DC,0,55,60,40,0,0,0,0,50,0,0,0,50,0,0,0,0,60,55,75,40,70,50,75,30,45,25,55,60,40,70,50,55,60,60,60,60,65,60,25,30,50,15,25,30,25,60,25,45,65,70
507,401,Majid Hosseini,60,68.0,DC,0,60,60,40,0,0,0,0,40,0,0,0,40,0,0,0,0,70,70,90,60,75,60,75,25,70,40,65,70,30,70,55,60,70,60,70,45,70,65,35,25,40,20,30,35,30,65,25,30,70,70
508,402,Julian Jeanvier,59,63.0,DC,0,60,65,50,0,0,0,0,60,0,0,0,60,0,0,0,0,70,60,75,60,60,55,75,40,55,35,65,65,55,65,60,55,75,70,75,65,65,70,25,35,60,25,45,50,35,70,35,50,60,65
509,403,Joseph Attamah,55,65.0,"DC, DM",0,55,65,45,0,0,0,0,55,0,0,0,60,0,0,0,0,60,60,60,50,50,55,65,35,35,40,60,65,50,80,65,65,70,60,80,60,75,60,15,35,50,25,30,50,30,65,40,35,60,70
510,405,Lionel Carole,58,63.0,DL,0,55,70,50,0,0,0,0,60,0,0,0,50,0,0,0,0,65,60,60,55,60,50,60,35,30,50,60,70,35,65,75,65,65,60,70,65,75,65,35,35,60,40,70,35,30,60,35,60,65,70
511,406,Hasan Ali Kaldırım,55,63.0,"DL, WBL",0,55,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,50,60,55,55,60,60,65,35,50,55,65,75,40,65,55,60,55,55,85,45,75,60,40,40,60,50,60,30,25,50,40,65,65,65
512,407,Gökhan Sazdağı,50,55.0,"ML, AML",0,50,55,50,0,0,0,0,70,0,0,0,60,0,0,0,0,40,50,45,50,40,50,55,70,35,60,35,40,65,35,75,75,40,25,60,60,35,50,65,50,70,35,55,70,60,20,60,30,15,30
513,408,Anthony Uzodimma,50,60.0,DR,0,50,60,45,0,0,0,0,45,0,0,0,60,0,0,0,0,50,50,45,55,50,65,60,35,15,50,55,55,60,55,70,65,55,35,65,60,55,55,20,35,40,25,45,65,40,45,35,30,55,60
514,410,Baran Gezek,30,,MC,0,35,45,35,0,0,0,0,65,0,0,0,70,0,0,0,0,35,30,35,25,40,10,40,25,15,15,35,40,50,60,70,70,35,15,25,70,35,25,30,5,70,10,25,40,40,30,20,5,40,40
515,411,Yaw Ackah,50,58.0,"DM, MC",0,60,60,40,0,0,0,0,50,0,0,0,60,0,0,0,0,80,65,75,60,75,50,70,40,40,45,65,75,45,80,60,60,70,30,80,40,70,50,15,45,55,25,25,50,20,30,40,20,60,70
516,412,Mehdi Bourabia,63,67.0,"DM, MC",0,65,65,55,0,0,0,0,65,0,0,0,65,0,0,0,0,80,60,75,70,60,60,70,70,55,70,60,65,65,65,60,60,65,50,70,65,65,65,70,55,70,55,55,60,45,40,60,35,55,55
517,413,Ali Karimi,55,63.0,"DM, MC",0,60,55,50,0,0,0,0,65,0,0,0,75,0,0,0,0,80,65,50,65,60,65,55,50,45,50,60,60,60,70,45,45,50,65,55,60,55,65,55,35,60,40,45,50,35,60,65,30,50,65
518,414,Miguel Cardoso,60,63.0,"AML, AMC",0,50,60,50,0,0,0,0,65,0,0,0,50,0,0,0,0,40,70,45,60,45,60,40,65,35,70,30,40,60,40,75,75,50,40,70,70,55,40,50,55,70,45,50,70,60,55,40,20,25,30
525,415,Eray Özbek,28,,"AMR, AML, AMC",0,35,45,40,0,0,0,0,50,0,0,0,50,0,0,0,0,35,35,30,40,30,35,20,55,20,45,20,40,50,45,60,50,40,35,40,50,40,30,50,50,55,40,45,50,35,20,50,10,15,25
526,416,Carlos Mané,60,68.0,"AMR, AML",0,55,60,55,0,0,0,0,65,0,0,0,60,0,0,0,0,70,50,40,60,50,60,65,75,35,65,40,55,70,65,70,70,65,45,60,70,50,40,55,65,65,60,60,65,55,45,55,25,25,40
527,417,Ramazan Civelek,53,58.0,AMR,0,50,60,45,0,0,0,0,60,0,0,0,55,0,0,0,0,55,35,50,50,50,45,60,65,15,50,35,65,50,80,75,90,50,30,65,50,60,40,30,30,60,45,50,60,55,20,45,30,25,35
528,418,Nurettin Korkmaz,38,,AML,0,45,50,40,0,0,0,0,55,0,0,0,50,0,0,0,0,50,40,45,45,45,30,60,45,15,50,50,55,50,60,65,55,50,40,55,60,50,40,40,30,55,35,50,55,40,35,35,35,35,40
529,419,Aylton Boa Morte,60,63.0,AMR,0,55,65,50,0,0,0,0,60,0,0,0,55,0,0,0,0,45,50,60,60,55,50,75,60,35,55,55,60,55,75,70,60,60,55,75,70,65,60,50,45,60,45,55,60,55,40,50,35,35,45
530,420,Duckens Nazon,60,60.0,ST,0,60,65,50,0,0,0,0,55,0,0,0,60,0,0,0,0,70,60,60,55,65,50,65,60,60,65,40,55,45,60,75,60,70,55,55,70,65,70,35,65,60,25,40,55,70,55,55,40,30,35
531,421,Stéphane Bahoken,55,69.0,ST,0,55,60,50,0,0,0,0,65,0,0,0,50,0,0,0,0,45,65,60,65,55,65,65,55,45,60,50,55,50,60,55,60,70,55,60,45,60,80,35,65,70,20,40,60,60,70,40,25,30,35
532,422,Talha Sarıarslan,25,,ST,0,30,50,40,0,0,0,0,60,0,0,0,60,0,0,0,0,40,25,30,30,15,5,10,50,20,40,30,25,30,35,45,65,30,30,80,50,55,30,25,30,50,25,30,60,65,65,30,20,15,25
533,423,Erce Kardeşler,58,65.0,GK,60,55,55,20,50,60,75,40,45,60,60,60,50,45,75,65,65,45,60,65,60,60,60,65,25,55,15,60,65,50,50,50,65,60,60,70,45,55,50,5,10,45,0,0,0,0,0,0,0,0,0
534,424,Visar Bekaj,45,58.0,GK,45,50,60,20,45,60,45,30,50,55,60,45,45,35,45,35,50,40,60,55,55,65,50,65,25,20,20,60,50,50,60,55,60,60,70,70,45,60,55,15,5,40,0,0,0,0,0,0,0,0,0
535,426,Demir Sarıcalı,20,40.0,GK,35,25,50,15,50,40,15,30,5,45,40,40,40,45,60,60,10,40,20,70,20,25,10,45,5,5,10,40,20,15,15,55,65,25,70,75,60,15,25,30,10,5,0,0,0,0,0,0,0,0,0
536,427,Guy-Marcelin Kilama,55,63.0,DC,0,50,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,55,55,55,60,60,60,50,30,30,35,60,55,65,60,55,35,60,75,55,65,60,65,40,35,60,20,50,55,35,65,35,35,70,65
537,428,Francisco Calvo,63,68.0,DC,0,65,65,50,0,0,0,0,45,0,0,0,60,0,0,0,0,80,65,75,65,70,55,60,50,70,65,65,65,55,65,65,60,60,55,80,60,75,65,45,40,60,40,40,45,45,75,35,40,65,60
538,429,Cengiz Demir,43,55.0,DC,0,50,60,40,0,0,0,0,50,0,0,0,50,0,0,0,0,55,50,60,45,55,50,60,40,50,40,50,55,45,55,55,55,55,60,55,60,60,70,20,25,50,15,40,40,20,50,25,30,55,60
542,431,Cemali Sertel,53,65.0,"DL, DC",0,55,60,45,0,0,0,0,45,0,0,0,60,0,0,0,0,70,55,65,55,65,60,70,35,40,40,55,60,40,70,55,60,60,60,65,60,70,65,20,25,60,40,35,45,25,55,35,45,60,65
543,432,Oğuzhan Matur,48,55.0,DL,0,50,60,45,0,0,0,0,55,0,0,0,45,0,0,0,0,45,50,45,50,55,45,65,50,25,50,45,75,40,75,75,70,50,30,80,60,65,45,40,30,55,40,55,50,30,40,35,55,40,50
544,433,Kamil Ahmet Çörekçi,58,63.0,DR,0,60,55,50,0,0,0,0,65,0,0,0,60,0,0,0,0,60,60,50,60,60,65,70,35,70,50,65,60,60,70,65,65,50,35,50,65,75,50,40,40,60,40,50,45,25,40,30,60,60,70
545,434,Kerim Alıcı,48,63.0,DR,0,55,60,45,0,0,0,0,45,0,0,0,55,0,0,0,0,70,55,65,45,40,50,60,45,35,50,55,75,50,80,55,65,55,50,65,65,65,50,35,40,45,35,50,45,35,50,50,45,55,60
546,435,Chandrel Massanga,48,58.0,"DM, MC",0,55,55,45,0,0,0,0,65,0,0,0,65,0,0,0,0,50,40,55,60,65,60,40,40,25,60,45,80,60,70,60,60,65,40,55,45,50,55,30,30,60,30,40,55,45,40,70,30,40,40
547,436,Lamine Diack,53,63.0,DM,0,60,60,50,0,0,0,0,65,0,0,0,55,0,0,0,0,70,60,65,45,50,50,75,40,35,60,60,70,60,80,60,65,55,60,70,50,60,55,30,45,60,35,45,55,45,65,35,45,60,65
548,437,Selimcan Temel,40,53.0,MC,0,50,50,40,0,0,0,0,55,0,0,0,60,0,0,0,0,35,50,40,50,50,40,55,45,30,45,45,60,60,60,50,55,50,30,60,40,55,40,30,30,55,45,40,50,35,20,35,15,40,50
549,438,Görkem Sağlam,53,60.0,"MC, AMC",0,55,55,50,0,0,0,0,60,0,0,0,60,0,0,0,0,60,55,50,60,45,50,60,70,45,50,45,60,70,60,60,65,50,45,65,50,60,50,60,60,65,60,60,55,40,30,55,25,40,35
550,439,Abdulkadir Parmak,55,65.0,"DM, MC",0,60,50,55,0,0,0,0,65,0,0,0,60,0,0,0,0,70,55,50,60,65,55,35,50,65,60,55,65,60,70,60,65,55,40,35,50,55,45,55,40,70,50,55,50,55,50,65,15,50,55
553,440,Ali Yıldız,30,,MC,0,40,55,35,0,0,0,0,75,0,0,0,70,0,0,0,0,65,45,40,25,20,5,75,25,25,45,35,40,45,60,70,70,40,65,70,65,35,25,35,15,65,35,35,15,40,35,25,5,30,35
554,441,Rui Pedro,57,57.0,ST,0,45,60,55,0,0,0,0,70,0,0,0,60,0,0,0,0,55,35,40,65,35,45,35,75,25,55,25,35,55,40,65,70,65,60,50,65,55,55,55,75,75,40,50,70,65,55,60,15,20,25
576,442,Baran Sarka,43,58.0,"MC, AMC",0,50,50,45,0,0,0,0,60,0,0,0,60,0,0,0,0,55,50,45,55,35,45,60,65,30,55,30,55,60,50,60,55,55,45,50,50,55,45,40,45,65,35,30,55,50,40,55,10,25,35
577,443,Joelson Fernandes,55,,"AMR, AML",0,55,55,45,0,0,0,0,60,0,0,0,60,0,0,0,0,55,60,50,50,55,55,55,75,30,65,30,55,60,60,70,70,45,30,60,70,50,40,25,60,65,55,65,70,50,25,45,25,25,25
578,444,Rigoberto Rivas,60,66.0,"AML, ST",0,50,60,40,0,0,0,0,75,0,0,0,60,0,0,0,0,60,50,55,50,45,35,70,75,25,65,20,35,55,60,85,75,50,35,70,85,60,30,25,30,75,20,55,75,45,25,40,15,10,10
579,445,Bilal Boutobba,58,61.0,AMR,0,50,55,50,0,0,0,0,70,0,0,0,60,0,0,0,0,40,55,30,50,40,60,45,80,35,50,35,50,60,50,65,70,60,30,40,70,60,35,60,50,75,50,60,75,60,30,50,25,25,30
580,446,Funsho Bamgboye,58,63.0,AML,0,55,60,45,0,0,0,0,60,0,0,0,60,0,0,0,0,45,55,65,45,55,40,70,60,25,60,55,60,65,65,75,75,40,45,75,80,50,40,45,45,60,45,60,60,35,45,55,10,35,40
581,447,Vincent Aboubakar,65,75.0,ST,0,55,60,55,0,0,0,0,75,0,0,0,65,0,0,0,0,50,70,50,75,50,70,50,90,35,75,25,50,65,40,60,65,70,50,70,50,50,70,40,80,80,30,35,75,80,65,60,30,25,20
583,448,Carlos Strandberg,58,68.0,"AMR, ST",0,55,65,45,0,0,0,0,60,0,0,0,45,0,0,0,0,80,55,60,65,50,55,55,60,40,65,45,60,45,60,65,50,75,70,50,70,70,80,30,55,60,25,40,55,70,60,55,50,25,25
584,449,Jonathan Okoronkwo,52,,"AMR, ST",0,50,60,45,0,0,0,0,50,0,0,0,50,0,0,0,0,55,45,60,60,50,50,80,50,30,60,25,45,50,55,75,70,50,45,65,75,60,40,35,65,55,30,35,55,60,40,35,20,30,40
585,450,Sokratis Dioudis,55,60.0,GK,50,50,60,30,55,55,55,30,40,65,60,60,35,50,70,45,50,60,55,70,65,50,60,70,5,65,10,60,60,45,55,55,60,45,70,70,60,55,50,35,15,40,0,0,0,0,0,0,0,0,0
586,452,Halil Bağcı,32,40.0,GK,35,40,45,30,25,30,45,40,5,45,25,55,40,35,65,30,20,45,45,60,25,50,70,85,10,20,5,50,35,30,30,50,60,15,65,40,55,45,40,45,15,30,0,0,0,0,0,0,0,0,0
587,453,Bruno Viana,60,68.0,DC,0,55,65,45,0,0,0,0,55,0,0,0,65,0,0,0,0,60,60,70,60,55,65,55,25,55,35,65,70,55,70,60,60,70,60,65,65,65,70,30,35,60,30,40,40,35,65,35,35,65,60
588,454,Arda Kızıldağ,48,63.0,DC,0,55,55,40,0,0,0,0,35,0,0,0,40,0,0,0,0,65,60,70,60,40,55,60,40,50,40,65,50,40,50,50,50,60,65,60,40,60,65,10,25,40,35,25,40,30,50,25,30,65,75
589,455,Ertuğrul Ersoy,53,60.0,DC,0,55,65,40,0,0,0,0,45,0,0,0,50,0,0,0,0,80,60,85,50,65,55,50,25,60,35,60,60,30,65,55,60,70,70,75,50,70,65,10,25,50,10,25,45,25,70,30,15,65,70
590,456,Enric Saborit,61,66.0,"DL, DC",0,65,55,55,0,0,0,0,55,0,0,0,65,0,0,0,0,65,65,75,60,60,65,65,60,55,60,60,70,75,70,55,55,60,60,35,60,65,60,35,65,60,45,60,60,45,55,55,35,40,65
