player_id,footballer_id,footballer_name,rating,potential,position_acronym,goalkeeping,mental,physical,technical,aerial-reach,command-of-area,communication,eccentricity,first-touch,handling,kicking,one-on-ones,passing,punching-tendency,reflexes,rushing-out-tendency,throwing,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off-the-ball,positioning,teamwork,vision,work-rate,acceleration,agility,balance,jumping-reach,natural-fitness,pace,stamina,strength,free-kick-taking,penalty-taking,technique,corners,crossing,dribbling,finishing,heading,long-shots,long-throws,marking,tackling
320,267,Nanu,55,68,"DR, WBR",0,50,65,40,0,0,0,0,45,0,0,0,40,0,0,0,0,50,55,50,45,50,35,70,65,40,55,45,30,45,60,85,80,35,40,80,80,65,35,25,40,55,25,35,60,50,30,40,55,40,45
321,269,Zeki Yavru,50,60,DR,0,55,60,55,0,0,0,0,55,0,0,0,70,0,0,0,0,80,45,80,50,60,45,55,35,60,50,45,65,35,65,60,60,65,45,70,45,65,65,65,60,55,70,75,40,30,45,60,60,55,55
322,270,Youssef Aït Bennasser,53,68,"DM, MC",0,60,60,55,0,0,0,0,65,0,0,0,65,0,0,0,0,60,65,50,65,60,50,65,60,60,50,50,65,60,60,55,60,65,50,70,55,60,55,55,60,65,55,55,60,40,50,60,25,55,55
323,271,Flavien Tait,58,68,MC,0,60,60,50,0,0,0,0,60,0,0,0,70,0,0,0,0,35,60,50,75,65,55,65,60,50,65,65,65,75,65,65,60,60,40,70,65,60,50,50,50,65,50,55,60,45,35,60,25,35,45
324,272,Celil Yüksel,53,63,MC,0,60,50,50,0,0,0,0,60,0,0,0,70,0,0,0,0,70,55,65,65,55,55,70,60,35,60,60,70,60,70,65,65,60,25,55,40,60,45,60,40,65,55,65,50,35,30,60,20,40,45
325,274,Soner Aydoğdu,55,65,"DM, MC",0,60,50,55,0,0,0,0,65,0,0,0,70,0,0,0,0,30,60,40,75,60,65,35,65,60,65,60,60,75,55,50,50,50,45,65,45,55,50,65,70,65,60,60,55,60,45,60,30,45,50
326,275,Carlo Holse,63,69,"MC, MR, ML, AMR, AML, AMC",0,60,60,55,0,0,0,0,75,0,0,0,70,0,0,0,0,60,65,50,60,65,55,70,70,25,65,35,65,60,65,65,65,65,40,65,55,60,55,55,65,70,70,75,60,60,40,60,20,40,40
327,276,Olivier Ntcham,60,74,"MC, AMC",0,55,60,55,0,0,0,0,65,0,0,0,65,0,0,0,0,35,65,40,70,50,60,50,80,35,60,45,60,70,50,60,65,75,50,50,60,50,65,50,65,70,50,55,70,60,35,70,25,35,45
328,277,Emre Kılınç,60,65,"MC, AML",0,60,60,55,0,0,0,0,55,0,0,0,65,0,0,0,0,70,60,65,50,55,60,55,55,35,65,45,65,60,65,70,70,50,35,65,65,65,40,50,55,70,60,60,70,50,45,60,30,35,50
329,278,Arbnor Muja,61,62,"AMR, AML",0,60,60,50,0,0,0,0,55,0,0,0,55,0,0,0,0,60,55,70,60,60,55,75,65,45,60,45,55,55,65,80,55,40,55,50,80,65,35,55,45,55,55,60,55,50,40,55,35,40,45
330,279,Kingsley Schindler,58,65,"DR, WBR, MR, AMR",0,50,65,50,0,0,0,0,50,0,0,0,50,0,0,0,0,70,50,65,45,40,45,65,55,20,60,45,55,50,60,70,60,60,55,80,75,65,60,30,70,55,25,50,55,40,50,40,85,45,55
331,280,Moussa Guel,49,57,AMC,0,50,60,45,0,0,0,0,65,0,0,0,50,0,0,0,0,30,65,30,60,50,40,15,75,25,65,40,60,80,60,75,65,65,30,65,60,40,60,50,40,60,50,35,70,40,25,55,35,30,25
332,281,Marius Mouandilmadji,58,65,ST,0,55,65,45,0,0,0,0,45,0,0,0,45,0,0,0,0,75,60,65,50,55,45,60,60,35,60,45,65,40,65,80,55,60,75,65,75,60,60,15,50,55,35,35,50,70,60,55,40,35,40
333,282,Landry Dimata,60,66,ST,0,60,70,55,0,0,0,0,60,0,0,0,50,0,0,0,0,75,55,80,60,65,55,80,55,40,65,30,60,50,70,75,55,80,60,80,75,60,80,60,80,60,35,45,50,60,70,70,35,30,30
334,283,Ercan Kara,58,65,ST,0,65,65,50,0,0,0,0,55,0,0,0,55,0,0,0,0,65,60,70,70,70,55,80,50,50,75,40,80,55,80,35,50,70,80,60,65,70,80,30,80,55,25,30,40,60,80,50,30,40,35
335,284,Gaëtan Laura,55,63,ST,0,50,70,45,0,0,0,0,55,0,0,0,50,0,0,0,0,45,50,65,60,40,45,60,65,30,50,40,50,40,60,80,55,70,50,75,75,65,70,45,50,60,35,30,65,70,50,55,25,25,25
336,286,Kenan Piric,55,58,GK,60,50,60,20,70,55,35,40,45,60,75,75,40,60,70,65,60,60,60,70,35,35,65,60,15,60,15,60,35,45,60,50,65,50,75,55,55,50,70,5,15,45,0,0,0,0,0,0,0,0,0
337,287,Abdullah Yiğiter,48,63,GK,55,45,55,25,60,55,60,25,40,60,60,55,50,60,65,55,60,50,50,50,40,50,50,60,35,30,25,50,50,35,60,50,60,50,65,60,45,55,60,10,10,50,0,0,0,0,0,0,0,0,0
338,288,Kağan Arıcan,35,,GK,45,35,40,15,65,40,35,25,5,65,35,55,45,40,65,75,35,45,30,75,35,35,35,60,10,45,5,30,35,30,25,35,45,35,60,75,45,5,30,25,15,10,0,0,0,0,0,0,0,0,0
339,289,Doğukan Özkan,33,43,GK,45,35,45,15,40,55,40,25,20,65,40,40,30,55,65,60,25,40,30,70,30,45,25,55,10,40,5,45,30,25,25,55,50,20,55,45,60,10,45,15,15,20,0,0,0,0,0,0,0,0,0
340,289,Doğukan Özkan,25,40,DC,0,40,45,40,0,0,0,0,45,0,0,0,60,0,0,0,0,50,40,45,35,50,20,70,40,15,25,55,50,45,40,45,35,45,50,40,35,50,40,20,20,55,15,30,30,25,50,35,35,50,55
341,290,Thalisson,50,50,DM,0,50,55,50,0,0,0,0,60,0,0,0,75,0,0,0,0,45,50,50,50,55,75,65,35,20,50,55,50,45,60,55,50,50,75,55,50,60,55,45,30,55,45,35,35,50,45,45,30,60,60
342,290,Thalisson,37,44,AMC,0,45,50,40,0,0,0,0,70,0,0,0,55,0,0,0,0,65,20,25,40,40,45,70,65,55,35,20,30,50,45,60,70,40,35,60,60,35,25,30,15,70,35,30,45,55,25,45,20,35,35
343,290,Thalisson,33,,ST,0,35,45,35,0,0,0,0,65,0,0,0,30,0,0,0,0,40,40,5,40,20,55,45,45,30,65,25,25,25,30,65,65,30,30,70,65,20,30,25,15,45,25,5,60,60,65,25,10,25,5
344,290,Thalisson,28,31,"DR, AMR",0,40,50,30,0,0,0,0,30,0,0,0,35,0,0,0,0,35,35,35,10,30,55,25,65,55,35,35,35,25,60,65,50,65,35,55,40,65,20,25,20,35,25,35,35,35,25,20,25,30,60
345,291,Emrecan Uzunhan,53,70,DC,0,55,60,40,0,0,0,0,50,0,0,0,60,0,0,0,0,55,60,65,55,60,60,70,45,45,35,55,65,50,60,60,60,60,60,70,60,60,65,25,20,50,15,30,45,30,60,25,35,60,65
346,292,Bahadır Öztürk,53,60,DC,0,55,55,40,0,0,0,0,50,0,0,0,50,0,0,0,0,65,55,65,50,55,55,50,35,45,45,60,65,45,65,50,50,60,70,40,55,60,70,20,25,50,15,30,40,30,75,25,35,65,65
347,293,Amar Gerxhaliu,40,,DC,0,45,50,40,0,0,0,0,45,0,0,0,55,0,0,0,0,45,50,50,55,45,50,15,25,15,35,60,55,45,55,35,40,55,60,35,40,60,60,35,25,50,20,35,35,30,60,35,5,55,55
348,294,Veysel Sarı,58,60,DC,0,60,60,50,0,0,0,0,50,0,0,0,55,0,0,0,0,70,60,75,60,55,55,70,25,60,40,60,70,45,75,50,50,60,60,90,55,60,70,35,50,50,25,30,50,40,70,40,50,70,75
349,295,Harun Toprak,35,,DC,0,40,50,30,0,0,0,0,40,0,0,0,50,0,0,0,0,35,45,50,45,40,40,65,25,30,25,70,40,30,50,40,55,45,60,80,60,30,30,5,35,30,15,5,30,15,60,15,20,55,55
350,296,Abdurrahim Dursun,50,55,DL,0,55,60,50,0,0,0,0,50,0,0,0,45,0,0,0,0,60,50,70,55,50,55,65,35,35,65,50,75,40,80,65,65,55,50,75,55,70,50,40,30,55,50,55,60,40,40,45,70,55,65
351,297,Güray Vural,58,64,"DL, WBL",0,60,60,55,0,0,0,0,60,0,0,0,65,0,0,0,0,60,65,60,65,65,60,60,60,45,60,50,65,65,75,55,65,55,45,80,65,60,55,60,60,65,60,70,60,50,40,60,50,50,50
352,298,Efecan Gülerce,30,,DL,0,45,50,35,0,0,0,0,40,0,0,0,45,0,0,0,0,55,40,45,40,45,35,55,40,30,40,45,55,35,55,60,60,55,45,50,55,50,40,35,20,45,35,50,25,20,35,35,40,45,45
353,299,Bünyamin Balcı,58,65,DR,0,55,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,55,65,65,60,60,60,50,35,35,50,60,65,55,80,65,60,55,40,60,50,70,65,35,45,55,35,40,50,40,40,50,50,55,60
354,300,Erdoğan Yeşilyurt,58,65,"AMR, AML",0,55,60,55,0,0,0,0,55,0,0,0,60,0,0,0,0,60,50,55,50,55,50,65,65,35,60,50,65,55,70,60,65,55,40,65,60,65,50,50,50,60,55,55,65,55,45,65,60,40,40
355,301,Mert Yılmaz,48,60,"DR, WBR",0,50,55,50,0,0,0,0,60,0,0,0,60,0,0,0,0,40,60,50,55,50,60,35,50,35,55,50,55,65,50,55,55,45,35,70,55,55,50,50,35,60,40,65,50,50,40,50,40,40,40
356,301,Mert Yılmaz,20,30,AMR,0,30,50,25,0,0,0,0,45,0,0,0,15,0,0,0,0,60,15,20,25,25,20,30,45,55,55,20,25,20,30,65,65,25,45,90,65,20,10,5,15,45,15,35,45,35,10,25,20,20,5
357,303,Oleksandr Petrusenko,54,55,DM,0,60,60,50,0,0,0,0,55,0,0,0,65,0,0,0,0,60,70,60,75,40,45,60,35,65,45,50,70,55,75,60,55,50,65,65,65,65,65,35,40,50,40,40,45,50,55,40,35,60,65
358,304,Soner Dikmen,58,63,MC,0,60,60,55,0,0,0,0,55,0,0,0,60,0,0,0,0,60,60,70,55,55,60,50,55,55,60,60,70,60,70,60,60,60,50,70,60,65,60,60,60,55,60,45,55,25,60,55,30,60,65
359,305,Erdal Rakip,60,65,MC,0,65,60,55,0,0,0,0,65,0,0,0,65,0,0,0,0,70,65,70,65,60,60,65,60,55,50,65,65,60,70,60,65,60,40,70,60,65,60,50,55,65,50,50,60,50,45,50,35,60,65
360,306,Burak İngenç,38,,MC,0,40,55,45,0,0,0,0,65,0,0,0,70,0,0,0,0,25,30,40,40,30,5,75,65,50,45,20,40,35,65,70,70,40,30,45,70,70,30,35,35,70,35,30,45,60,35,40,5,40,45
361,307,Mevlüt Han Ekelik,40,,MC,0,45,50,45,0,0,0,0,55,0,0,0,60,0,0,0,0,45,40,40,55,50,55,20,55,30,50,45,55,55,50,55,55,50,45,50,55,50,40,50,55,60,25,35,50,40,50,45,20,35,40
362,309,Sander van de Streek,58,65,AMC,0,60,60,50,0,0,0,0,65,0,0,0,65,0,0,0,0,55,65,60,60,55,65,70,60,30,65,40,65,65,65,55,60,60,60,60,55,65,65,45,55,65,50,60,60,55,55,60,25,25,40
363,310,Emre Uzun,40,,AMC,0,45,50,45,0,0,0,0,60,0,0,0,65,0,0,0,0,25,35,50,45,30,55,35,75,40,45,30,55,60,40,55,60,35,35,75,55,45,20,50,25,70,55,40,60,50,30,55,20,45,25
364,311,Deni Milosevic,45,65,AMR,0,50,55,50,0,0,0,0,65,0,0,0,70,0,0,0,0,50,55,40,60,40,55,60,65,30,35,45,45,60,45,50,50,60,50,70,50,55,50,50,55,70,60,55,60,45,35,60,15,25,25
365,312,Moussa Djenepo,62,63,"AMR, AML",0,50,65,45,0,0,0,0,55,0,0,0,55,0,0,0,0,50,40,70,50,45,45,70,60,35,55,25,60,50,70,80,65,75,45,55,80,70,60,40,35,60,50,50,75,35,40,40,35,40,25
366,313,Sam Larsson,58,67,AML,0,55,60,55,0,0,0,0,65,0,0,0,65,0,0,0,0,35,55,55,60,60,60,60,65,40,60,45,55,65,65,60,65,55,45,55,65,60,55,65,55,65,50,60,65,55,45,65,25,35,40
367,314,Braian Samudio,57,60,"MR, AML",0,60,65,50,0,0,0,0,50,0,0,0,45,0,0,0,0,85,60,80,55,65,50,60,45,30,60,40,65,55,80,65,60,65,55,70,65,65,55,45,50,60,55,50,65,65,60,55,40,30,35
368,315,Andros Townsend,65,72,"MR, AMR",0,55,60,55,0,0,0,0,65,0,0,0,55,0,0,0,0,60,40,50,50,60,55,65,60,60,55,45,60,60,80,65,65,65,40,70,65,75,50,55,60,65,60,75,75,45,35,70,25,25,30
369,316,Adolfo Gaich,58,65,ST,0,60,65,50,0,0,0,0,65,0,0,0,55,0,0,0,0,55,70,70,60,65,60,60,50,50,65,45,70,55,60,50,45,75,70,65,55,70,75,35,60,60,20,35,55,65,70,55,25,35,30
370,317,Mert Bayram,35,,GK,50,40,45,30,55,45,45,25,55,50,50,60,50,50,65,60,55,35,50,60,50,45,40,75,5,25,5,40,55,35,45,35,55,40,70,60,30,40,35,40,15,40,0,0,0,0,0,0,0,0,0
371,318,Ertuğrul Taşkıran,53,60,GK,55,50,55,35,55,55,45,55,40,60,65,35,40,75,75,55,65,45,65,65,60,65,50,60,25,40,40,60,50,40,45,55,70,55,65,60,40,50,60,40,25,35,0,0,0,0,0,0,0,0,0
372,319,Yusuf Karagöz,45,58,GK,50,45,50,20,70,50,60,25,25,70,35,45,50,35,70,60,30,45,55,75,45,70,25,50,15,70,5,50,45,40,40,50,70,45,70,60,50,25,45,25,15,15,0,0,0,0,0,0,0,0,0
373,320,Furkan Bayır,58,65,DC,0,60,65,40,0,0,0,0,50,0,0,0,55,0,0,0,0,60,60,60,60,75,55,75,35,45,40,60,70,45,70,60,60,60,70,65,55,65,65,20,25,50,25,40,40,40,65,20,25,65,70
374,321,Fatih Aksoy,58,63,"DC, DM",0,60,60,50,0,0,0,0,55,0,0,0,65,0,0,0,0,70,70,70,50,60,65,60,40,35,45,65,75,55,70,55,55,60,65,50,60,60,65,35,35,60,30,40,50,45,65,40,50,65,65
375,322,Fidan Aliti,58,63,DC,0,60,60,45,0,0,0,0,40,0,0,0,55,0,0,0,0,80,65,70,55,65,60,65,35,60,35,65,70,50,65,55,40,65,65,60,60,60,65,30,30,40,30,50,30,30,65,35,40,65,65
376,323,Nuno Lima,55,63,DC,0,55,65,45,0,0,0,0,45,0,0,0,60,0,0,0,0,60,60,75,60,55,55,65,45,45,40,60,65,45,70,65,60,65,60,70,65,65,60,25,35,50,35,45,35,30,55,30,30,65,70
377,323,Nuno Lima,19,21,ST,0,30,40,25,0,0,0,0,55,0,0,0,10,0,0,0,0,55,35,30,20,15,30,65,45,30,35,15,15,20,20,60,60,20,5,75,60,40,15,15,25,30,15,5,20,60,40,20,5,15,5
378,324,Yusuf Özdemir,58,65,"DL, WBL",0,55,65,50,0,0,0,0,60,0,0,0,55,0,0,0,0,40,50,70,50,60,60,55,55,40,45,55,70,50,85,75,60,60,50,65,75,75,50,50,55,65,50,45,60,45,35,55,40,45,40
379,325,Jure Balkovec,58,65,"DL, WBL",0,60,60,55,0,0,0,0,60,0,0,0,70,0,0,0,0,60,65,60,60,70,60,65,40,50,50,60,60,65,50,50,60,60,50,75,55,75,65,75,45,65,65,75,35,40,40,75,40,60,50
380,326,Florent Hadergjonaj,55,63,DR,0,55,60,45,0,0,0,0,60,0,0,0,60,0,0,0,0,35,60,50,50,65,50,70,40,40,60,65,70,40,70,60,55,40,60,75,75,75,45,25,40,60,30,70,40,25,45,25,60,60,60
381,327,Richard,60,62,GK,50,55,60,40,55,60,60,60,35,65,45,60,45,35,75,25,55,55,55,80,55,60,55,55,10,85,5,55,55,55,55,50,70,55,60,60,50,60,60,25,55,45,0,0,0,0,0,0,0,0,0
382,327,Richard,60,67,DM,0,55,70,50,0,0,0,0,60,0,0,0,60,0,0,0,0,60,55,50,55,65,60,35,60,50,55,70,50,55,70,70,65,65,80,60,65,65,75,40,40,55,35,50,50,45,45,45,40,70,70
383,327,Richard,56,56,AMC,0,60,60,55,0,0,0,0,65,0,0,0,55,0,0,0,0,60,65,70,60,55,55,65,65,50,70,50,50,55,65,60,65,55,50,60,65,55,60,55,60,60,60,65,60,65,35,70,30,40,55
384,327,Richard,53,62,"AMR, AML, AMC",0,50,55,50,0,0,0,0,60,0,0,0,50,0,0,0,0,50,60,55,45,45,40,60,65,30,65,25,55,60,40,70,65,40,45,65,65,60,40,40,70,65,50,55,65,45,35,60,35,25,30
385,328,Gaius Makouta,65,67,"DM, MC",0,60,75,60,0,0,0,0,60,0,0,0,55,0,0,0,0,80,65,65,60,70,50,80,40,35,70,65,65,55,70,65,65,80,65,85,70,80,85,65,55,60,55,60,65,55,60,70,40,60,55
386,329,Nicolas Janvier,58,65,"MC, AMC",0,55,55,55,0,0,0,0,70,0,0,0,70,0,0,0,0,40,40,35,70,50,65,50,70,40,45,50,55,75,50,60,60,65,35,70,60,60,45,55,60,75,65,60,60,55,30,70,25,25,40
387,330,Buluthan Bulut,45,,MC,0,50,50,50,0,0,0,0,60,0,0,0,65,0,0,0,0,35,55,35,55,45,40,45,55,45,60,50,60,60,55,60,65,50,25,55,55,50,40,55,50,65,55,55,60,50,45,55,20,35,40
388,331,Efecan Karaca,58,66,"MR, AMR, AMC",0,70,55,55,0,0,0,0,65,0,0,0,65,0,0,0,0,80,65,75,65,65,70,80,70,75,75,35,75,60,80,70,65,55,20,75,55,60,35,50,60,65,50,65,60,55,25,65,55,20,50
389,332,Eren Altıntaş,30,,"MC, AMC",0,40,45,45,0,0,0,0,65,0,0,0,60,0,0,0,0,50,45,30,45,25,30,65,75,25,45,15,35,55,35,45,55,40,50,40,50,30,35,60,50,70,45,50,65,45,30,60,5,10,15
390,333,Emin Sarıgül,33,,"AML, AMC",0,40,45,45,0,0,0,0,70,0,0,0,65,0,0,0,0,25,40,30,30,35,30,60,35,15,60,35,40,35,65,45,45,15,40,65,50,40,50,35,55,50,35,50,50,50,5,45,50,30,35
391,334,Bera Çeken,38,,AML,0,40,50,40,0,0,0,0,45,0,0,0,60,0,0,0,0,45,45,30,45,20,45,65,65,35,30,20,40,35,45,70,70,25,20,60,70,40,25,35,25,70,35,50,35,50,35,30,20,30,35
392,335,Rony Lopes,65,73,"AMR, AML",0,55,60,60,0,0,0,0,80,0,0,0,70,0,0,0,0,45,60,45,65,40,60,60,75,40,65,40,65,75,50,65,70,75,30,60,65,60,45,70,70,80,75,70,75,65,30,65,25,25,25
393,336,Loide Augusto,55,60,"WBR, MR, AMR, AML",0,50,60,45,0,0,0,0,55,0,0,0,35,0,0,0,0,70,50,55,35,55,45,60,65,30,60,40,45,50,60,70,65,40,45,70,70,55,50,45,35,60,30,40,60,55,35,60,40,40,40
394,337,Juan Christian,52,61,AMR,0,55,55,45,0,0,0,0,50,0,0,0,55,0,0,0,0,75,65,45,35,50,75,25,65,50,55,35,50,50,70,75,70,35,35,60,70,60,35,30,45,50,40,45,70,45,40,40,40,40,40
395,339,Sergio Córdova,60,67,"MR, AMR, ST",0,55,70,50,0,0,0,0,70,0,0,0,50,0,0,0,0,55,55,70,60,45,40,75,70,40,55,25,60,50,75,70,65,75,75,60,80,55,70,35,55,65,35,45,65,55,70,45,40,30,30
396,340,Serdar Dursun,58,65,ST,0,60,65,50,0,0,0,0,65,0,0,0,55,0,0,0,0,70,65,60,65,45,65,75,70,50,70,25,70,50,50,45,55,70,85,70,30,70,80,55,75,65,35,40,55,60,80,60,40,20,15
397,341,Arda Usluoğlu,38,,ST,0,50,55,35,0,0,0,0,65,0,0,0,35,0,0,0,0,70,45,60,50,40,35,80,40,25,60,30,45,35,75,60,55,50,50,60,55,50,45,30,35,40,15,35,40,65,55,35,10,20,25
398,343,Deniz Ertaş,48,,GK,50,45,60,25,50,55,55,25,40,55,60,50,50,50,65,40,50,45,40,80,50,50,50,60,10,10,5,55,50,45,45,75,40,50,75,85,70,30,40,25,5,50,0,0,0,0,0,0,0,0,0
399,344,Yavuz Aygün,35,50,GK,50,40,55,25,70,35,50,55,25,50,45,40,60,60,70,25,40,45,55,70,35,35,30,65,15,45,5,70,40,35,35,60,55,35,70,80,50,35,50,45,15,20,0,0,0,0,0,0,0,0,0
400,345,Riechedly Bazoer,64,65,"DC, DM, MC",0,60,65,60,0,0,0,0,70,0,0,0,75,0,0,0,0,75,60,80,65,50,55,60,65,15,70,60,45,70,45,60,60,75,65,55,55,60,70,70,55,75,40,45,65,50,45,70,40,55,60
401,346,Adil Demirbağ,58,65,DC,0,60,60,40,0,0,0,0,55,0,0,0,65,0,0,0,0,85,60,95,50,60,55,90,30,50,50,55,70,50,70,60,65,50,55,60,60,65,70,5,25,55,20,30,35,30,70,10,30,70,65
402,347,Filip Damjanovic,55,57,DC,0,50,65,40,0,0,0,0,50,0,0,0,55,0,0,0,0,55,50,55,55,50,65,25,25,50,40,60,55,40,55,45,60,55,70,85,45,75,65,15,30,35,35,35,25,25,65,20,40,60,55
403,347,Filip Damjanovic,30,47,DC,0,45,50,25,0,0,0,0,30,0,0,0,35,0,0,0,0,60,25,40,35,40,70,75,25,65,30,50,30,15,35,55,65,35,45,75,55,30,30,15,10,20,20,35,10,25,55,30,5,30,60
404,348,Uğurcan Yazğılı,50,60,DC,0,60,60,40,0,0,0,0,50,0,0,0,60,0,0,0,0,80,55,90,50,55,50,70,25,50,40,55,70,50,70,65,55,55,55,55,60,60,60,5,25,55,10,25,30,25,65,10,35,65,65
405,349,Josip Calusic,53,53,DC,0,50,65,40,0,0,0,0,50,0,0,0,40,0,0,0,0,70,50,65,65,45,45,40,25,40,25,65,60,35,55,65,55,75,60,70,65,65,70,10,15,45,10,35,45,25,65,25,55,65,65
406,350,Guilherme,65,68,"DM, MC",0,70,60,55,0,0,0,0,60,0,0,0,70,0,0,0,0,75,70,80,75,60,60,75,40,65,60,70,85,65,80,55,60,65,50,75,55,75,60,50,45,65,40,60,60,50,65,65,40,65,65
407,350,Guilherme,63,65,AML,0,55,60,55,0,0,0,0,55,0,0,0,65,0,0,0,0,40,55,55,55,55,60,65,60,55,60,45,60,55,65,70,65,65,45,65,65,60,50,45,70,65,60,60,70,50,50,65,50,45,50
408,350,Guilherme,63,65,"DL, WBL",0,65,60,60,0,0,0,0,60,0,0,0,60,0,0,0,0,55,70,65,65,65,65,65,50,60,55,65,70,60,75,60,65,65,45,65,70,65,60,65,60,65,65,60,60,35,25,65,70,65,65
409,350,Guilherme,58,68,GK,65,55,50,35,75,70,70,35,40,70,65,65,60,55,65,85,75,55,55,65,55,60,60,80,55,70,5,55,45,65,55,35,45,60,85,40,35,35,65,40,15,45,0,0,0,0,0,0,0,0,0
410,350,Guilherme,52,64,DL,0,50,60,45,0,0,0,0,55,0,0,0,50,0,0,0,0,45,55,40,55,45,45,60,65,40,65,35,50,50,45,70,70,60,45,65,65,65,40,50,20,60,50,55,65,40,40,35,45,50,40
411,350,Guilherme,46,68,AMC,0,50,45,50,0,0,0,0,60,0,0,0,55,0,0,0,0,50,50,50,50,50,60,40,70,25,55,30,50,60,25,50,50,60,40,30,50,45,50,25,75,60,55,55,60,60,55,65,50,25,25
412,351,Yasir Subaşı,53,55,DL,0,55,60,45,0,0,0,0,55,0,0,0,50,0,0,0,0,65,50,80,45,65,50,70,25,30,40,60,65,50,65,65,60,60,45,65,65,65,60,30,20,50,25,50,40,30,50,55,25,65,60
413,352,Nikola Boranijasevic,58,59,"DR, WBR",0,60,60,50,0,0,0,0,60,0,0,0,60,0,0,0,0,40,65,55,60,65,65,50,65,50,60,50,65,50,75,60,60,65,55,45,65,70,50,35,40,60,55,65,60,40,45,55,40,55,60
414,353,Ufuk Akyol,55,60,"DM, MC",0,60,55,50,0,0,0,0,50,0,0,0,60,0,0,0,0,55,60,50,60,55,60,75,50,40,50,65,65,60,65,50,60,60,40,55,50,70,60,50,60,60,45,50,55,45,50,50,30,55,60
415,354,Oğulcan Ülgün,53,60,"DM, MC",0,60,60,45,0,0,0,0,55,0,0,0,60,0,0,0,0,70,65,70,60,60,50,65,30,50,50,55,70,60,70,60,55,50,50,60,60,65,60,20,50,65,30,40,45,30,45,45,25,60,65
416,355,Niko Rak,50,,DM,0,60,55,50,0,0,0,0,55,0,0,0,65,0,0,0,0,55,60,55,60,45,50,65,60,60,45,60,65,65,65,60,65,45,35,70,60,65,40,45,40,65,40,40,60,30,45,55,35,50,55
417,356,Marko Jevtovic,55,63,DM,0,65,55,55,0,0,0,0,55,0,0,0,65,0,0,0,0,70,65,60,70,65,65,55,50,65,55,70,70,55,75,40,45,65,65,50,50,60,75,65,70,55,40,40,45,45,60,65,30,60,65
418,358,Emmanuel Boateng,60,63,MC,0,60,60,50,0,0,0,0,65,0,0,0,65,0,0,0,0,70,60,70,60,60,60,65,70,45,65,55,60,65,65,70,70,65,45,55,65,65,55,35,40,65,45,60,60,45,45,50,40,55,50
419,358,Emmanuel Boateng,58,67,ST,0,55,65,50,0,0,0,0,60,0,0,0,50,0,0,0,0,70,65,70,50,40,40,65,70,45,75,30,45,50,50,80,75,45,55,65,75,60,50,40,60,60,45,45,60,60,60,55,30,30,35
420,358,Emmanuel Boateng,54,55,"ML, AMR, AML",0,50,60,45,0,0,0,0,55,0,0,0,40,0,0,0,0,50,45,60,45,40,40,65,60,25,60,30,65,35,65,85,70,60,25,60,85,45,40,45,45,60,35,55,60,45,30,45,25,25,35
421,359,Danijel Aleksic,58,65,MC,0,55,50,60,0,0,0,0,70,0,0,0,75,0,0,0,0,35,70,40,70,40,70,60,70,25,65,30,60,70,65,50,60,35,45,65,45,55,60,85,70,75,65,65,65,65,45,85,25,20,30
422,360,Melih İbrahimoğlu,44,52,MC,0,50,55,45,0,0,0,0,45,0,0,0,65,0,0,0,0,35,55,45,45,50,40,60,45,20,55,45,65,45,65,70,45,45,40,60,70,60,45,30,35,60,30,40,55,35,40,45,35,45,40
423,361,Pedrinho,65,69,"AMR, AMC",0,55,55,55,0,0,0,0,80,0,0,0,70,0,0,0,0,40,60,45,60,55,60,70,80,30,65,35,60,75,55,75,80,45,20,60,75,55,30,55,55,80,60,65,75,55,25,65,25,30,25
424,361,Pedrinho,58,69,"MC, AMC",0,65,55,50,0,0,0,0,60,0,0,0,70,0,0,0,0,65,60,55,60,55,65,75,50,70,60,60,80,70,65,65,60,60,30,65,50,60,40,55,55,65,55,55,45,35,35,60,40,40,50
425,361,Pedrinho,58,65,"AMR, AML",0,55,55,55,0,0,0,0,65,0,0,0,60,0,0,0,0,60,50,55,60,55,60,15,70,55,60,35,50,60,60,70,70,45,45,60,65,60,40,50,60,65,55,55,65,40,40,55,50,40,45
426,361,Pedrinho,57,,"DL, WBL",0,55,60,50,0,0,0,0,60,0,0,0,55,0,0,0,0,60,70,55,55,50,45,65,70,20,70,40,45,60,55,80,80,50,40,70,75,65,35,40,30,70,55,55,65,40,50,45,35,50,40
427,361,Pedrinho,55,59,AML,0,55,60,55,0,0,0,0,50,0,0,0,55,0,0,0,0,55,60,40,60,45,50,50,70,60,60,40,50,60,50,70,75,65,35,65,60,60,45,65,65,65,65,55,65,60,45,65,40,35,40
428,361,Pedrinho,53,,AMC,0,55,55,55,0,0,0,0,65,0,0,0,60,0,0,0,0,45,55,40,50,50,60,60,65,40,70,50,70,65,65,70,75,55,20,60,70,60,35,55,25,70,55,60,65,55,40,60,45,45,40
429,361,Pedrinho,48,58,AMR,0,55,45,45,0,0,0,0,55,0,0,0,55,0,0,0,0,50,65,40,55,55,45,50,60,70,60,50,55,55,75,65,70,25,25,45,60,55,25,55,50,55,45,50,65,40,25,40,50,30,35
